TeamId	PlayerId	IsCurrentPlayer	GameStarted	SubOn	SubOff	Yellow	SecondYellow	Red	Goals	Assists	TotalPasses	AccuratePasses	AerialWon	AerialLost	Rating	ManOfTheMatch	TotalTackles	Interceptions	Fouls	OffsidesWon	TotalClearances	WasDribbled	TotalShots	ShotsOnTarget	ShotsBlocked	OwnGoals	KeyPasses	Dribbles	WasFouled	Offsides	Dispossesed	Turnovers	TotalCrosses	AccurateCrosses	TotalLongBalls	AccurateLongBalls	TotalThroughBalls	AccurateThroughBalls	RegionCode	TeamRegionCode	TeamName	PositionText	PlayedPositionsRaw	Height	Weight	FirstName	LastName	KnownName	WSName	DateOfBirth	Ranking	PositionShort	PositionLong	Name	Age
7334	75970	TRUE	2	4	2	0	0	0	0	0	54	42	5	9	6.323333333333333	0	4	0	4	0	2	1	9	4	2	0	4	2	7	1	10	10	6	1	1	0	0	0	br	br	Ceara	Forward	-FW-	183	73	Ricardo	Bueno da Silva	Ricardo Bueno	NA	1987-08-14	32	FW	Forward	Ricardo Bueno	31
7334	74569	FALSE	1	0	0	0	0	0	0	0	46	43	0	0	6.28	0	2	0	0	0	0	0	2	0	2	0	0	1	0	0	0	2	1	0	2	2	0	0	br	br	Ceara	Defender	-DL-MC-	173	70	Ernandes	Dias Luz	Ernandes	NA	1987-11-10	33	D(L),M(C)	Defender (Left) / Midfielder (Centre)	Ernandes	31
7334	337893	TRUE	0	2	0	1	0	0	0	0	8	6	0	0	6.215	0	1	0	2	0	0	3	0	0	0	0	1	2	0	0	1	1	0	0	3	3	1	0	NA	br	Ceara	Forward	NA	179	68	Edimar	Ribeiro da Costa Junior	Juninho Piauiense	NA	1999-02-25	34	Forward	Forward	Juninho Piauiense	20
7334	40752	TRUE	2	8	2	2	0	0	0	0	135	111	10	18	6.175000000000001	0	8	0	8	0	4	4	3	0	0	0	4	0	9	0	2	7	5	1	13	5	0	0	br	br	Ceara	Midfielder	-MC-	182	79	Pedro Ken	Morimoto Moreira	Pedro Ken	Pedro Ken	1987-03-19	35	M(C)	Midfielder (Centre)	Pedro Ken	32
7334	135133	FALSE	4	6	4	2	0	0	0	0	244	223	4	11	6.1739999999999995	0	1	3	10	0	0	10	1	1	1	0	7	8	4	1	5	8	4	1	9	7	2	0	co	br	Ceara	Midfielder	NA	173	70	Javier	Reina	NA	NA	1989-01-03	36	Midfielder	Midfielder	Javier Reina	30
7334	130963	FALSE	2	3	1	1	0	0	0	0	68	49	10	6	6.1339999999999995	0	2	2	3	0	6	1	3	2	0	0	1	0	0	0	1	10	3	0	3	1	0	0	br	br	Ceara	Midfielder	-AML-AMR-FW-	183	71	Douglas Coutinho	Gomes de Souza	Douglas Coutinho	NA	1994-02-07	37	AM(LR),FW	Attacking Midfielder (Left, Right) / Forward	Douglas Coutinho	25
7334	28547	TRUE	4	9	3	0	0	0	0	0	146	130	1	6	6.126923076923077	0	4	1	7	1	2	6	7	3	0	0	10	4	9	5	16	15	8	3	5	4	1	0	br	br	Ceara	Forward	-FW-	170	69	Éder Luis	de Oliveira	Éder Luis	Éder Luís	1985-04-18	38	FW	Forward	Éder Luís	34
7334	356233	TRUE	0	3	0	0	0	0	0	0	14	10	1	1	6.123333333333334	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	3	3	0	0	0	0	0	0	NA	br	Ceara	Midfielder	NA	167	65	Luidy	Viegas	Luidy	NA	1996-07-20	39	Midfielder	Midfielder	Luidy	22
7334	363074	FALSE	0	2	0	0	0	0	0	0	8	7	0	0	6.04	0	1	0	3	0	0	1	0	0	0	0	1	0	2	0	3	0	1	1	0	0	0	0	NA	br	Ceara	Forward	-AML-	166	62	Francisco Wellington	Barbosa de Lisboa	Robinho	NA	1995-01-18	40	AM(L)	Attacking Midfielder (Left)	Robinho	24
7334	341713	TRUE	0	1	0	1	0	0	0	0	6	5	0	1	5.65	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	br	br	Ceara	Forward	NA	186	85	Romario	Marques Rodrigues	Romario Marques	NA	1992-10-26	41	Forward	Forward	Romario Marques	26
1237	239064	FALSE	11	0	1	1	0	0	1	1	601	531	10	9	7.28818181818182	1	20	16	6	3	17	7	6	1	5	0	9	25	10	0	5	8	27	4	37	17	0	0	br	br	Corinthians	Defender	-DL-ML-	176	76	Sidcley	Ferreira Pereira	Sidcley	NA	1993-05-12	1	D(L),M(L)	Defender (Left) / Midfielder (Left)	Sidcley	26
1237	90132	TRUE	19	0	0	2	0	0	1	1	931	734	98	42	7.1705263157894725	0	28	45	49	1	56	12	21	9	5	1	17	3	21	2	10	15	55	9	49	14	0	0	br	br	Corinthians	Defender	-DL-ML-	185	76	Danilo Fernando	Avelar	Danilo Avelar	NA	1989-06-08	2	D(L),M(L)	Defender (Left) / Midfielder (Left)	Danilo Avelar	29
1237	102166	TRUE	20	0	1	4	0	0	0	4	1065	843	15	14	7.0840000000000005	2	50	31	20	3	48	14	9	1	6	0	24	21	24	0	6	17	84	12	126	44	2	1	br	br	Corinthians	Defender	-DR-	168	67	Fagner	Conserva Lemos	Fagner	NA	1989-06-10	3	D(R)	Defender (Right)	Fagner	29
1237	130462	TRUE	12	1	0	1	0	0	0	0	258	158	9	1	7.0600000000000005	2	1	0	0	0	16	0	0	0	0	0	0	0	2	0	0	0	0	0	177	77	0	0	br	br	Corinthians	Goalkeeper	-GK-	188	82	Walter Leandro	Capeloza Artune	Walter	NA	1987-11-17	4	GK	Goalkeeper	Walter	31
1237	282871	FALSE	8	0	0	1	0	0	0	0	416	356	23	5	7.047500000000001	0	14	12	4	1	43	10	5	1	7	0	0	1	5	0	0	1	0	0	65	36	0	0	py	br	Corinthians	Defender	-DC-	188	82	Fabián	Balbuena	NA	NA	1991-08-22	5	D(C)	Defender (Centre)	Fabián Balbuena	27
1237	337900	FALSE	1	1	0	1	0	0	0	0	124	111	3	4	7	0	7	3	3	0	8	3	0	0	0	0	0	0	0	0	2	2	8	3	15	9	1	1	br	br	Corinthians	Defender	-DL-	176	63	Luis Antonio	de Rocha Junior	Juninho Capixaba	NA	1997-07-05	6	D(L)	Defender (Left)	Juninho Capixaba	21
1237	357897	TRUE	7	0	0	1	0	0	0	0	349	296	13	13	6.964285714285715	1	15	10	10	4	23	6	3	0	0	0	6	6	5	1	4	9	17	4	25	11	0	0	br	br	Corinthians	Defender	-DL-	184	0	Carlos Augusto	Zopalato Neves	Carlos Augusto	NA	1999-01-06	7	D(L)	Defender (Left)	Carlos Augusto	20
1237	137072	FALSE	11	0	1	1	0	0	5	2	314	256	12	36	6.958181818181817	1	6	7	19	0	4	6	22	9	1	0	12	13	23	2	33	33	9	3	23	15	1	0	br	br	Corinthians	Midfielder	-MC-	177	74	Rodrigo Eduardo	Costa Marinho	Rodriguinho	NA	1988-03-26	8	M(C)	Midfielder (Centre)	Rodriguinho	31
1237	228061	TRUE	27	0	11	9	0	1	6	2	909	688	49	67	6.946666666666668	3	51	21	29	1	22	27	36	12	1	0	13	35	90	3	51	65	42	6	43	24	4	0	py	br	Corinthians	Forward	-AML-AMR-FW-	176	73	Ángel	Romero	Ángel Romero	NA	1992-07-03	9	AM(LR),FW	Attacking Midfielder (Left, Right) / Forward	Ángel Romero	26
1237	149561	TRUE	12	0	1	6	0	0	0	0	609	529	29	19	6.901666666666665	0	13	10	12	11	60	5	4	1	8	0	1	6	9	1	3	2	0	0	101	57	0	0	br	br	Corinthians	Defender	-DC-	188	79	Pedro Henrique	Ribeiro Goncalves	Pedro Henrique	NA	1995-10-01	10	D(C)	Defender (Centre)	Pedro Henrique	23
1237	114171	TRUE	4	0	3	0	0	0	0	0	154	130	4	12	6.862500000000001	0	11	5	12	0	10	7	2	0	1	0	1	2	5	0	7	2	1	0	11	5	0	0	br	br	Corinthians	Midfielder	-DMC-	180	73	Rene	dos Santos Junior	Renê Júnior	Renê Júnior	1989-09-15	11	DMC	Defensive Midfielder (C)	Renê Júnior	29
1237	22163	TRUE	23	2	13	1	0	0	4	5	1048	870	2	2	6.8591999999999995	2	7	4	17	0	7	11	29	10	0	0	62	14	9	4	20	38	128	41	87	53	13	6	br	br	Corinthians	Midfielder	-AMC-AML-AMR-	168	67	Jadson	Rodrigues da Silva	Jadson	Jádson	1983-10-04	12	AM(CLR)	Attacking Midfielder (Centre, Left, Right)	Jádson	35
1237	114095	TRUE	23	2	4	6	0	0	1	0	1317	1197	22	45	6.848399999999998	1	80	57	46	1	34	57	13	3	3	0	12	3	29	1	12	23	12	4	79	60	0	0	br	br	Corinthians	Midfielder	-DMC-	172	69	Gabriel	Girotto Franco	Gabriel	NA	1992-07-09	13	DMC	Defensive Midfielder (C)	Gabriel	26
1237	74422	TRUE	18	1	5	6	0	0	1	0	867	763	42	22	6.804736842105264	0	28	36	15	0	45	13	8	1	13	0	2	5	25	0	12	19	3	1	92	66	0	0	br	br	Corinthians	Midfielder	-DMC-	180	73	Ralf	de Souza Teles	Ralf	NA	1984-06-08	14	DMC	Defensive Midfielder (C)	Ralf	34
1237	40345	TRUE	27	0	1	3	0	0	0	0	745	485	10	0	6.789259259259258	1	1	2	1	0	25	1	0	0	0	0	2	1	3	0	0	2	0	0	506	248	0	0	br	br	Corinthians	Goalkeeper	-GK-	195	92	Cássio	Ramos	Cássio	Cássio	1987-06-05	15	GK	Goalkeeper	Cássio	31
1237	40765	TRUE	35	0	0	5	0	0	2	0	1747	1649	58	44	6.768857142857144	0	18	41	19	17	158	3	13	2	35	0	0	3	18	1	3	9	1	0	180	130	0	0	br	br	Corinthians	Defender	-DC-DR-	187	84	Henrique Adriano	Buss	Henrique	NA	1986-10-13	16	D(CR)	Defender (Centre, Right)	Henrique	32
1237	337813	TRUE	27	8	16	2	0	0	0	2	1099	846	35	48	6.726285714285716	2	27	33	30	0	6	20	65	17	1	0	29	76	57	2	68	88	70	13	73	40	3	1	br	br	Corinthians	Midfielder	-AMR-	172	65	Pedro Victor	Delmino da Silva	Pedrinho	NA	1998-04-12	17	AM(R)	Attacking Midfielder (Right)	Pedrinho	21
1237	330523	TRUE	13	1	1	1	0	0	0	0	721	623	11	14	6.724285714285714	0	32	19	23	1	34	16	4	0	2	0	3	18	22	0	5	15	21	1	45	18	0	0	br	br	Corinthians	Defender	-DR-	176	70	Guilherme	Mantuan	Mantuan	NA	1997-08-01	18	D(R)	Defender (Right)	Mantuan	21
1237	337888	TRUE	3	0	0	0	0	0	0	0	174	158	6	5	6.713333333333334	0	8	7	1	0	10	1	1	0	1	0	0	0	2	0	0	1	0	0	18	9	0	0	NA	br	Corinthians	Defender	-DC-	186	75	Marllon	Gonçalves Jerônimo Borges	Marllon	NA	1992-04-15	19	D(C)	Defender (Centre)	Marllon	27
1237	318458	TRUE	20	2	1	2	0	0	0	0	1107	982	33	46	6.695909090909091	0	20	30	21	9	87	7	10	4	18	0	3	8	13	0	3	12	2	1	125	59	0	0	br	br	Corinthians	Defender	-DC-	186	78	Leonardo	Rodrigues dos Santos	Léo Santos	NA	1998-12-08	20	D(C)	Defender (Centre)	Léo Santos	20
1237	357094	TRUE	5	4	2	1	0	0	0	0	290	235	10	16	6.657777777777778	0	12	17	18	0	11	6	2	1	1	0	3	6	12	0	11	9	6	1	21	12	0	0	NA	br	Corinthians	Midfielder	NA	180	66	Thiago	Beserra Dos Santos	Thiaguinho	NA	1997-04-10	21	Midfielder	Midfielder	Thiaguinho	22
1237	298869	TRUE	18	15	13	0	0	0	2	1	792	705	14	28	6.617878787878788	0	21	12	14	0	7	6	29	10	1	0	28	44	42	3	53	49	53	9	30	18	0	0	br	br	Corinthians	Midfielder	-AMC-AML-	175	65	Mateus	da Silva Vital Assumpção	Mateus Vital	NA	1998-02-11	22	AM(CL)	Attacking Midfielder (Centre, Left)	Mateus Vital	21
1237	317789	FALSE	8	2	0	3	0	0	0	0	451	397	2	8	6.564	0	14	14	13	0	10	15	10	4	0	0	8	5	7	0	9	9	22	3	26	15	1	1	br	br	Corinthians	Midfielder	-MC-	175	0	Maycon	de Andrade Barberan	Maycon	NA	1997-07-14	23	M(C)	Midfielder (Centre)	Maycon	21
1237	86611	FALSE	4	2	2	2	0	0	0	0	230	202	6	4	6.5616666666666665	0	9	15	5	1	7	6	3	1	2	0	0	0	2	0	4	5	3	0	9	6	0	0	br	br	Corinthians	Midfielder	-DMC-	176	79	Paulo Roberto	da Silva	Paulo Roberto	NA	1987-03-05	24	DMC	Defensive Midfielder (C)	Paulo Roberto	32
1237	294185	FALSE	14	1	5	3	1	1	1	0	640	563	5	18	6.524666666666665	0	27	19	29	2	17	14	16	5	3	0	7	8	21	0	8	6	7	2	57	37	2	1	br	br	Corinthians	Midfielder	-DMC-	173	71	Douglas Augusto	Soares Gomes	Douglas	NA	1997-01-12	25	DMC	Defensive Midfielder (C)	Douglas	22
1237	295190	TRUE	12	11	8	3	0	0	1	1	479	400	5	13	6.487826086956523	0	17	19	16	0	5	19	20	6	0	0	19	18	21	6	33	47	55	17	18	10	1	1	br	br	Corinthians	Midfielder	-AML-AMR-	170	63	Clayson Henrique	da Silva Vieira	Clayson	NA	1995-03-18	26	AM(LR)	Attacking Midfielder (Left, Right)	Clayson	24
1237	15636	FALSE	13	8	8	3	0	0	4	0	269	198	49	82	6.434761904761906	0	10	2	39	3	10	11	30	8	1	0	8	6	18	14	17	20	4	0	11	7	2	1	br	br	Corinthians	Forward	-FW-	184	79	Roger	Rodrigues da Silva	Roger	NA	1985-01-06	27	FW	Forward	Roger	34
1237	361409	TRUE	6	9	2	1	1	1	0	1	370	302	11	11	6.381333333333333	0	16	9	20	0	2	9	9	5	0	0	10	9	15	0	11	8	9	0	24	12	3	3	cl	br	Corinthians	Midfielder	-AMC-	174	63	Ángelo	Araos	NA	NA	1997-01-05	28	AM(C)	Attacking Midfielder (Centre)	Ángelo Araos	22
1237	15906	TRUE	6	7	5	0	0	0	2	0	186	157	27	49	6.358461538461539	0	1	0	10	0	4	1	7	5	0	0	9	3	12	1	4	15	9	1	6	5	1	1	br	br	Corinthians	Midfielder	-AMC-AML-AMR-FW-	186	80	Danilo Gabriel	de Andrade	Danilo	Danilo	1979-06-10	29	AM(CLR),FW	Attacking Midfielder (Centre, Left, Right) / Forward	Danilo	39
1237	40992	FALSE	3	4	1	0	0	0	1	0	70	48	12	18	6.344285714285715	0	7	0	8	2	8	4	8	2	0	0	3	1	5	1	9	17	1	0	1	0	1	0	br	br	Corinthians	Forward	-FW-	190	81	Jonathas Cristian	de Jesus	Jonathas	NA	1989-03-05	30	FW	Forward	Jonathas	30
1237	74691	FALSE	1	4	0	1	0	0	0	0	71	54	6	6	6.3	0	4	1	6	0	1	4	0	0	0	0	5	3	4	0	2	6	6	2	2	0	0	0	br	br	Corinthians	Forward	-AML-AMR-FW-	184	81	Sérgio	Dutra Júnior	Júnior Dutra	NA	1988-04-24	31	AM(LR),FW	Attacking Midfielder (Left, Right) / Forward	Júnior Dutra	31
1237	363584	TRUE	1	1	1	0	0	0	0	0	48	42	1	1	6.28	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	1	3	0	0	3	3	0	0	py	br	Corinthians	Forward	NA	170	70	Sergio	Díaz	NA	NA	1998-03-04	32	Forward	Forward	Sergio Díaz	21
1237	75971	FALSE	4	8	4	2	0	0	1	0	150	123	1	6	6.270833333333335	0	3	3	9	0	3	3	7	1	0	0	4	11	10	0	9	10	26	5	12	7	0	0	br	br	Corinthians	Midfielder	-AMC-AML-AMR-	174	70	Marcos Gabriel	do Nascimento	Marquinhos Gabriel	Marquinhos Gabriel	1990-07-20	33	AM(CLR)	Attacking Midfielder (Centre, Left, Right)	Marquinhos Gabriel	28
1237	15528	TRUE	3	14	3	3	0	0	0	2	140	116	6	8	6.184705882352941	0	5	4	7	0	1	1	8	2	0	0	3	3	15	2	6	12	14	3	7	4	2	1	br	br	Corinthians	Forward	-AMC-AML-AMR-FW-	171	69	Marcio Passos	de Albuquerque	Emerson Sheik	Emerson	1978-09-05	34	AM(CLR),FW	Attacking Midfielder (Centre, Left, Right) / Forward	Emerson	40
1237	10743	FALSE	1	1	0	1	0	0	0	0	3	2	0	2	6.0649999999999995	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	tr	br	Corinthians	Forward	-AMR-FW-	185	70	Colin	Kazim-Richards	Kazim	NA	1986-08-25	35	AM(R),FW	Attacking Midfielder (Right) / Forward	Kazim	32
1237	355702	FALSE	0	2	0	0	0	0	0	0	0	0	0	1	5.994999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	NA	br	Corinthians	Forward	NA	187	0	Matheus Matías	Ferreira	Matheus Matías	NA	1998-06-25	36	Forward	Forward	Matheus Matías	20
1237	337251	TRUE	0	1	0	0	0	0	0	0	2	1	0	0	5.99	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	br	br	Corinthians	Midfielder	NA	179	0	Rodrigo	Figueiredo de Carvalho	Rodrigo Figueiredo	NA	1996-03-26	37	Midfielder	Midfielder	Rodrigo Figueiredo	23
1237	364718	TRUE	0	1	0	0	0	0	0	0	5	5	0	0	5.93	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	NA	br	Corinthians	Midfielder	NA	0	0	Rafael	Bilu Mudesto	Bilu	NA	1999-04-20	38	Midfielder	Midfielder	Bilu	20
1232	345702	FALSE	33	1	1	6	0	0	3	1	1886	1675	71	52	7.223529411764706	2	105	78	51	5	55	58	25	8	20	0	27	24	46	0	31	46	10	3	158	118	2	2	br	br	Fluminense	Midfielder	-DMC-	191	76	Richard Candido	Coelho	Richard	NA	1994-02-17	1	DMC	Defensive Midfielder (C)	Richard	25
1232	119542	TRUE	15	0	2	3	0	1	3	2	616	502	29	15	7.187999999999999	3	35	19	19	1	25	21	15	7	2	0	19	25	17	1	17	31	53	10	36	16	1	1	br	br	Fluminense	Defender	-DR-MR-	179	74	Gilberto Moraes	Junior	Gilberto	NA	1993-03-06	2	D(R),M(R)	Defender (Right) / Midfielder (Right)	Gilberto	26
1232	318475	TRUE	19	0	7	1	0	0	10	2	325	247	34	56	7.126315789473685	2	6	5	26	0	9	10	56	19	0	0	16	30	41	4	40	49	3	1	17	14	2	0	br	br	Fluminense	Forward	-FW-	185	78	Pedro Guilherme	Abreu dos Santos	Pedro	NA	1997-06-19	3	FW	Forward	Pedro	21
1232	74477	TRUE	24	0	0	3	0	0	1	0	1202	1057	72	38	7.063333333333333	1	27	48	35	3	142	4	11	5	12	0	7	7	13	0	1	7	1	0	172	100	2	2	br	br	Fluminense	Defender	-DC-	187	85	Rodrigo Junior	Paula Silva	Digão		1988-05-06	4	D(C)	Defender (Centre)	Digão	31
1232	297581	FALSE	28	0	3	4	0	0	0	0	1086	869	22	26	7.017857142857144	1	54	47	31	4	55	17	35	7	4	1	24	73	59	2	26	54	93	20	104	32	0	0	br	br	Fluminense	Defender	-DL-ML-	180	72	Ayrton Lucas	Dantas de Medeiros	Ayrton Lucas	NA	1997-06-18	5	D(L),M(L)	Defender (Left) / Midfielder (Left)	Ayrton Lucas	21
1232	86821	FALSE	15	0	3	6	1	1	0	1	500	407	7	6	6.9079999999999995	1	36	30	26	4	41	12	7	1	3	0	11	17	29	3	16	29	57	19	55	22	2	2	br	br	Fluminense	Defender	-DR-MR-	171	62	Leonardo	Moreira Morais	Léo Morais	Léo	1991-10-02	6	D(R),M(R)	Defender (Right) / Midfielder (Right)	Léo	27
1232	341745	TRUE	10	2	0	5	0	0	0	1	409	318	3	7	6.86	0	30	15	16	1	27	16	9	2	5	0	19	9	6	1	3	12	63	18	53	17	0	0	br	br	Fluminense	Defender	-DL-	174	68	Marlon	Rodrigues Xavier	Marlon	NA	1997-05-19	7	D(L)	Defender (Left)	Marlon	22
1232	75473	FALSE	28	0	5	5	0	0	1	1	1031	852	97	72	6.806428571428571	2	19	29	35	7	159	8	22	4	13	0	5	4	14	1	4	17	1	0	163	72	0	0	br	br	Fluminense	Defender	-DC-	189	86	Wellington Pereira	Rodrigues	Gum	Gum	1986-01-03	8	D(C)	Defender (Centre)	Gum	33
1232	74492	FALSE	10	0	3	2	0	0	0	1	359	271	27	22	6.794	0	15	16	12	3	44	6	2	1	3	0	2	1	5	0	1	5	4	0	57	25	0	0	br	br	Fluminense	Defender	-DC-	185	83	Renato	de Araújo Chaves Júnior	Renato Chaves	NA	1990-05-03	9	D(C)	Defender (Centre)	Renato Chaves	29
1232	341525	FALSE	12	2	6	3	0	0	0	0	592	492	29	19	6.740714285714286	1	22	19	10	1	49	7	6	2	1	0	3	10	11	0	5	11	3	1	82	38	0	0	NA	br	Fluminense	Defender	-DC-	0	0	Roger	Ibañez da Silva	Ibañez	NA	1998-11-22	10	D(C)	Defender (Centre)	Ibañez	20
1232	337645	TRUE	4	1	2	0	0	0	0	0	89	69	4	2	6.736	0	3	3	6	1	17	2	2	2	4	0	1	0	3	0	3	1	0	0	11	2	0	0	br	br	Fluminense	Defender	-DC-	188	85	Wesley	Frazan Bernardo	Frazan	NA	1996-06-04	11	D(C)	Defender (Centre)	Frazan	22
1232	360371	TRUE	14	9	9	3	0	0	1	6	559	465	12	20	6.726956521739131	1	21	8	29	0	4	14	37	6	0	0	31	40	48	8	15	39	34	4	33	14	2	0	NA	br	Fluminense	Midfielder	-AMC-AML-	175	65	Everaldo	Silva do Nascimento	Everaldo	NA	1994-05-27	12	AM(CL)	Attacking Midfielder (Centre, Left)	Everaldo	24
1232	118380	TRUE	6	2	1	1	0	0	0	0	181	129	11	16	6.705	0	9	13	11	2	15	5	1	0	2	0	5	5	12	0	2	4	23	8	28	9	0	0	br	br	Fluminense	Defender	-DL-DR-	175	62	Igor	de Carvalho Julião	Igor Julião	NA	1994-08-22	13	D(LR)	Defender (Left, Right)	Igor Julião	24
1232	70622	FALSE	35	0	1	2	0	0	0	0	741	385	12	0	6.701142857142857	1	2	1	1	0	31	2	0	0	0	0	0	2	11	0	0	2	0	0	527	172	0	0	br	br	Fluminense	Goalkeeper	-GK-	190	86	Julio César	Jacobi	Júlio César	NA	1986-09-01	14	GK	Goalkeeper	Júlio César	32
1232	41899	TRUE	6	2	4	5	0	0	0	0	235	205	7	12	6.675000000000001	0	23	10	11	0	13	12	1	0	5	0	2	3	6	0	4	2	1	0	14	10	0	0	br	br	Fluminense	Midfielder	-DMC-	180	78	Airton	Ribeiro Santos	Airton	NA	1990-02-20	15	DMC	Defensive Midfielder (C)	Airton	29
1232	319364	FALSE	8	1	0	1	0	0	0	0	319	270	14	14	6.67111111111111	1	13	21	7	2	35	3	1	0	2	0	3	2	0	0	3	5	3	1	40	17	0	0	br	br	Fluminense	Defender	-DC-	190	74	Luan	Peres Petroni	Luan Peres	NA	1994-07-18	16	D(C)	Defender (Centre)	Luan Peres	24
1232	121009	TRUE	15	3	4	2	0	0	3	1	428	350	20	60	6.660555555555556	0	14	6	23	0	14	14	42	16	2	0	15	14	30	8	27	33	18	3	26	15	2	2	br	br	Fluminense	Forward	-AMR-FW-	181	77	Luciano	da Rocha Neves	Luciano	NA	1993-05-17	17	AM(R),FW	Attacking Midfielder (Right) / Forward	Luciano	26
1232	114096	FALSE	33	0	11	7	1	1	2	1	1400	1202	15	34	6.63969696969697	2	53	24	44	0	15	48	24	9	4	0	36	37	53	3	39	51	30	12	118	77	5	2	br	br	Fluminense	Midfielder	-MC-MR-	171	67	Jádson	Alves dos Santos	Jádson	NA	1993-08-29	18	M(CR)	Midfielder (Centre, Right)	Jádson	25
1232	74691	FALSE	7	7	5	1	0	0	0	1	250	169	46	35	6.575	0	10	9	15	0	13	10	11	2	3	0	14	7	13	0	12	13	14	2	11	3	0	0	br	br	Fluminense	Forward	-AML-AMR-FW-	184	81	Sérgio	Dutra Júnior	Júnior Dutra	NA	1988-04-24	19	AM(LR),FW	Attacking Midfielder (Left, Right) / Forward	Júnior Dutra	31
1232	108041	FALSE	26	3	13	6	0	1	1	1	1069	904	15	39	6.554137931034484	0	12	13	15	1	4	32	53	16	4	0	63	10	17	1	22	36	122	35	114	69	2	1	ec	br	Fluminense	Midfielder	-AMC-	169	63	Junior	Sornoza	NA	NA	1994-01-27	20	AM(C)	Attacking Midfielder (Centre)	Junior Sornoza	25
1232	357136	FALSE	4	1	0	1	0	0	0	0	157	147	2	6	6.502	0	7	3	6	5	29	5	0	0	3	0	1	2	0	0	0	0	0	0	20	15	0	0	NA	br	Fluminense	Defender	-DC-	187	81	Nathan Otávio	Ribeiro	Nathan Ribeiro	NA	1990-06-01	21	D(C)	Defender (Centre)	Nathan Ribeiro	28
1232	135123	TRUE	3	0	2	1	0	0	0	0	83	63	4	8	6.5	0	8	7	5	0	7	3	2	0	1	0	0	2	2	0	3	5	3	1	9	4	0	0	br	br	Fluminense	Midfielder	NA	179	68	Fernando José	da Cunha Neto	Fernando Neto	NA	1993-01-26	22	Midfielder	Midfielder	Fernando Neto	26
1232	318474	TRUE	1	4	1	0	0	0	0	1	97	85	0	6	6.485999999999999	0	7	1	3	0	0	1	3	0	0	0	5	1	5	0	4	3	13	4	7	5	2	0	NA	br	Fluminense	Midfielder	NA	173	65	Daniel	Sampaio Simões	Danielzinho	NA	1996-01-10	23	Midfielder	Midfielder	Danielzinho	23
1232	345378	FALSE	0	6	0	1	0	0	0	1	111	86	0	3	6.469999999999999	0	5	2	4	0	1	7	6	1	0	0	6	7	2	1	7	6	13	3	2	2	0	0	br	br	Fluminense	Midfielder	NA	178	78	Robson	Azevedo da Silva	Robinho	NA	1995-07-20	24	Midfielder	Midfielder	Robinho	23
1232	294185	FALSE	3	3	0	2	0	0	0	1	210	191	2	6	6.45	0	5	2	11	0	5	8	11	2	0	0	2	7	2	0	2	1	6	3	25	21	0	0	br	br	Fluminense	Midfielder	-DMC-	173	71	Douglas Augusto	Soares Gomes	Douglas	NA	1997-01-12	25	DMC	Defensive Midfielder (C)	Douglas	22
1232	330999	FALSE	5	4	1	2	0	0	0	0	182	144	13	11	6.442222222222222	0	15	11	13	1	4	9	3	2	2	0	1	2	4	0	1	5	8	1	18	6	1	0	br	br	Fluminense	Midfielder	-DMC-	173	70	Mateus	Norton Gomes Chaves	Mateus Norton	NA	1996-07-18	26	DMC	Defensive Midfielder (C)	Mateus Norton	22
1232	113631	FALSE	17	11	13	1	0	0	2	3	417	338	9	35	6.419285714285716	0	19	5	12	0	10	17	22	12	0	0	26	11	36	8	25	26	49	9	11	5	2	1	br	br	Fluminense	Forward	-AMC-AML-AMR-FW-	167	66	Marcos Júnior	Lima dos Santos	Marcos Júnior	NA	1993-01-18	27	AM(CLR),FW	Attacking Midfielder (Centre, Left, Right) / Forward	Marcos Júnior	26
1232	114854	TRUE	3	1	0	0	0	0	0	0	86	30	0	1	6.4075	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	74	18	0	0	br	br	Fluminense	Goalkeeper	-GK-	189	86	Rodolfo	Alves de Melo	Rodolfo	NA	1991-03-18	28	GK	Goalkeeper	Rodolfo	28
1232	355703	TRUE	2	9	2	0	0	0	2	0	101	81	3	13	6.371818181818182	0	7	0	5	0	1	9	17	6	1	0	0	6	12	0	14	9	13	2	4	2	0	0	NA	br	Fluminense	Midfielder	NA	174	81	Pablo Dyego	da Silva Rosa	Pablo Dyego	NA	1994-03-07	29	Midfielder	Midfielder	Pablo Dyego	25
1232	253963	TRUE	11	6	5	4	0	0	0	0	326	284	6	18	6.362941176470589	0	24	17	17	0	5	11	9	1	4	0	5	8	10	0	6	16	3	1	13	4	0	0	br	br	Fluminense	Midfielder	-MC-	175	67	Douglas	Moreira Fagundes	Dodi	NA	1996-04-16	30	M(C)	Midfielder (Centre)	Dodi	23
